ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
1537533506,CGDz8u4WifeYYRRMA5,192.168.2.3,36258,13.32.118.117,80,tcp,NA,0.039,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537533397,C2nAVM2IkdlMMEFYzb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.72503,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533506,C3GUjKsljcTNNy279,192.168.2.3,63650,192.168.2.1,53,udp,dns,0.014181,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537533506,CwkzWlh7kg1kdnYC6,192.168.2.3,51956,192.168.2.1,53,udp,dns,0.015639,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537533517,Caxc5GrEGB3Gm8nmf,192.168.2.3,58175,176.32.98.203,80,tcp,http,0.233887,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537533517,CFvlPj35HkeyJI5Q04,192.168.2.3,4521,192.168.2.1,53,udp,dns,0.012176,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537533506,CSGy2F4dvueZrV1nCg,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.031575,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537533507,CI8iY4uMRIeNYXT1h,192.168.2.3,41090,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537533507,C0oomi1fybXvZVS48j,192.168.2.3,48342,207.171.178.6,123,udp,NA,0.190132,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537533300,CNik5c2nPLKBV4c7nl,192.168.2.3,34420,52.94.229.215,443,tcp,ssl,8.672614,3733,4865,S3,NA,NA,0,ShADadf,18,4497,16,5961,NA,-
1537533623,CTLFqs1hZCp7gZqz4,192.168.2.3,57953,52.119.196.87,443,tcp,NA,0.365445,383,174,SF,NA,NA,0,DdAtfFa,7,675,5,374,NA,-
1537533524,CJWhb61mnXLRtY0Iye,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.755464,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533700,Cjl9dOnFJqVWgxzK,192.168.2.3,34420,52.94.229.215,443,tcp,NA,0.11665,53,0,RSTR,NA,NA,0,DRr,2,133,1,40,NA,-
1537533700,CI7hb92PEcLzFm3Pa2,192.168.2.3,51939,192.168.2.1,53,udp,dns,0.0124,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537533653,Cp6R2D2hCvyVp8QJBa,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.336176,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533506,CdSSgA38b3203Mp4qb,192.168.2.3,60193,54.231.114.154,80,tcp,http,300.132762,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537533807,CfvY41324XRLFx4DNc,192.168.2.3,38525,13.32.118.248,80,tcp,NA,0.025629,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537533807,C4EPxu34tA1DjXjc6i,192.168.2.3,35144,192.168.2.1,53,udp,dns,0.013466,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537533807,C9dKWz3MX8RlCDnB9c,192.168.2.3,1788,192.168.2.1,53,udp,dns,0.032341,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537533807,CfqqZe49nigsuCnTQf,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.025885,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537533807,CbYR24qgWbWZt3FR9,192.168.2.3,57853,207.171.178.6,123,udp,NA,0.181651,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537533807,Cwpd6buyu33m6cnUj,192.168.2.3,40912,207.171.178.6,123,udp,NA,0.180162,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537533782,Cz3biX1bQYVMvm6hI4,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.663556,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533700,CwbWLE40hTueU444Oj,192.168.2.3,45941,52.94.228.52,443,tcp,ssl,299.947499,4618,4865,SF,NA,NA,0,ShADadfFr,21,5502,20,6121,NA,-
1537534000,Cj2bGM3H7g9ce3yWne,192.168.2.3,39847,192.168.2.1,53,udp,dns,0.033153,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537534014,CcJ7GC9B6hKjwN21c,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.00806,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537534014,CRhCKU3fXNNXsAHcU5,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.008045,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537534014,CR6sT72Y0bXZLYhGp5,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.008036,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537533910,CaJgMg3OFfUw1FST8c,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.226316,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533807,Cq9f9ztsdJM8CJ5xc,192.168.2.3,56146,52.216.227.0,80,tcp,http,300.176227,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537534107,C2wUd135KAFVI7Zpv2,192.168.2.3,38808,13.32.118.30,80,tcp,NA,0.070161,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537534107,CTQXvz2D7AlNZdQ0fl,192.168.2.3,25651,192.168.2.1,53,udp,dns,0.010039,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537534107,C2n98P2b9YjjJ60lQf,192.168.2.3,30900,192.168.2.1,53,udp,dns,0.014084,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537534107,CzFpm1URvqXLEXJ35,192.168.2.3,26301,192.168.2.1,53,udp,dns,0.017321,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537534107,Cpn18r29VXgvF9l725,192.168.2.3,17470,192.168.2.1,53,udp,dns,0.013375,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537534117,Ckvnfo4xqHKfsQzXT9,192.168.2.3,49464,52.94.241.86,80,tcp,http,0.24073,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537534117,CapdzC3PeI0k4BrbAf,192.168.2.3,37805,52.94.241.86,80,tcp,http,0.253539,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537534117,CvehRi2rE0La627gyh,192.168.2.3,50485,192.168.2.1,53,udp,dns,0.011296,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534117,CeZ4cE4e8tS147VMQf,192.168.2.3,53412,192.168.2.1,53,udp,dns,0.011359,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534037,C3E9rD4HyYLB7LGJLj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.819587,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534107,CiQQ4j3EEPAUhi68N1,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.026285,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537534107,COr71r3ZqyeRerpYde,192.168.2.3,36475,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534107,CeatG3cR3lCy2Fpu9,192.168.2.3,37705,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534165,CQIYKZ3MOPRbVg77Aj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.079005,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534000,C9OEBr4UlcPXLMQI5k,192.168.2.3,33321,52.46.133.39,443,tcp,ssl,8.806001,3797,4865,S3,NA,NA,0,ShADadf,18,4561,16,5961,NA,-
1537534401,C3JdzL2ncUr7eahDY3,192.168.2.3,33321,52.46.133.39,443,tcp,NA,0.108725,53,0,RSTR,NA,NA,0,DRr,2,133,1,40,NA,-
1537534401,C6K1fX2m58t51Q02U6,192.168.2.3,53439,192.168.2.1,53,udp,dns,0.012582,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537534107,CcbMCs2K3HIV1zLwy9,192.168.2.3,33219,52.216.100.131,80,tcp,http,300.134625,292,775,SF,NA,NA,0,ShADadfFr,9,684,7,1486,NA,-
1537534407,CzScc94Gu8aNBxbmWg,192.168.2.3,36261,13.32.118.117,80,tcp,NA,0.07507,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537534293,Cf02Xy4zx52qiGChl9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.77758,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534407,Cnnn6zJgiMzcx5qp9,192.168.2.3,6360,192.168.2.1,53,udp,dns,0.01771,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537534407,Cg7am71psQurKCHNph,192.168.2.3,22187,192.168.2.1,53,udp,dns,0.01685,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537534417,CJ87anYXpoT7tncH4,192.168.2.3,60730,72.21.214.79,80,tcp,http,0.239451,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537534417,Ctz4bs33qHjNLrIDK9,192.168.2.3,53394,72.21.214.79,80,tcp,http,0.2418,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537534417,CO2TxN3IPvkJo8FKZ,192.168.2.3,48345,192.168.2.1,53,udp,dns,0.012978,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534417,CaiQFNDL7aXmrN918,192.168.2.3,60810,192.168.2.1,53,udp,dns,0.013053,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534407,CknLVx1e0TkUEtlUo3,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.018205,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537534407,C1b3QB1kkq79jZIUKi,192.168.2.3,60852,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534407,COKpLFEtodgznLhY9,192.168.2.3,48667,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534420,Cl7C3S2bvjBMMLsVj4,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.125036,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534600,Cl2ihj36JhGqHmU8y2,192.168.2.1,5353,224.0.0.251,5353,udp,dns,5.895247,375,0,S0,NA,NA,0,D,5,515,0,0,NA,-
1537534600,CV6ntb3xwtIlVhP6ml,169.254.15.115,5353,224.0.0.251,5353,udp,dns,5.895328,375,0,S0,NA,NA,0,D,5,515,0,0,NA,-
1537534600,CztLxygf792MVcFOl,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,5.895258,375,0,S0,NA,NA,0,D,5,615,0,0,NA,-
1537534615,ChUkOo4BmO4CoVkmm6,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534615,CcxwBe3SqUPmhViuGl,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,123,0,0,NA,-
1537534615,CAaquy1AXW9O3h6APk,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534642,Cn1LOM2VcZiRMjm085,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534642,CTsGcg2tLHhOt6B6G3,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534642,CunNLd20m2hfJW3BMd,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,123,0,0,NA,-
1537534548,CCYHOYoAmdNQNa2fe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.309093,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534401,Cx1UwmTnNyrYRstDe,192.168.2.3,34385,54.239.25.214,443,tcp,ssl,8.731393,3733,4865,S3,NA,NA,0,ShADadf,18,4497,16,5961,NA,-
1537534407,CEowuv4AsKwoeMzCTb,192.168.2.3,40011,52.216.129.187,80,tcp,http,300.092603,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537534707,CQBkzE1oUCaXU5WPpi,192.168.2.3,38528,13.32.118.248,80,tcp,NA,0.029451,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537534707,CULtVZ2i4Qo6Py1HL7,192.168.2.3,52720,192.168.2.1,53,udp,dns,0.014069,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537534707,C0Hdpw1pYPilYm9kO2,192.168.2.3,25928,192.168.2.1,53,udp,dns,0.020303,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537534717,CGJHfQ3TZPxTEjxYu9,192.168.2.3,53427,72.21.214.79,80,tcp,http,0.234838,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537534717,Cnh5Ce1ddUn5L7KYp3,192.168.2.3,53806,72.21.214.79,80,tcp,http,0.238044,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537534717,CqAd9m27OaFPngpUcg,192.168.2.3,39197,192.168.2.1,53,udp,dns,0.011419,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534717,CIHpaz11yfKDXlmCdk,192.168.2.3,4799,192.168.2.1,53,udp,dns,0.004309,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534723,CaF5h64EmoxoOD9l0l,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534723,CVPqxJ3seskANrJZL4,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534723,CVxCLm10hCGAsZXn9e,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,123,0,0,NA,-
1537534707,CM3ut121CFXCuAVKX7,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.013779,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537534707,CMzflj2GFWqciLE3T8,192.168.2.3,50047,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534707,CXfciT1Pv85QVkUCf,192.168.2.3,43738,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537534675,COFbf23ILjuV1Pbwz1,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.022897,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534590,CoMd1C1swg1c9U3VX2,192.168.2.3,50136,54.239.27.11,443,tcp,NA,0.110454,241,92,OTH,NA,NA,0,DdA,2,321,1,132,NA,-
1537534803,CoMf4A4p2wZBXBeJQl,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.601179,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537534912,CPw4hf4MpB3GUiK9rf,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.001292,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537534912,CWtIB02ftcX0HbCwIj,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.001257,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537534912,C7AliP2FQ0dFvT099e,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.001252,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537534966,CDKLpZ2PEAtG6AFVDe,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534966,Ce9ZYt3Tg8WG1yzbIg,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,123,0,0,NA,-
1537534966,ClR1kC1DY7MyB8KiN8,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537534707,CZ3bUX9u6cm1kzvpl,192.168.2.3,58631,54.231.82.146,80,tcp,http,300.139783,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537535007,C1MwPE3STq1X4Rn8V4,192.168.2.3,50102,13.32.118.7,80,tcp,NA,0.035407,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537535007,CFpa7rRb68xdib6qk,192.168.2.3,37273,192.168.2.1,53,udp,dns,0.013016,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537535007,CXDjTq3XRSGAflub8a,192.168.2.3,28091,192.168.2.1,53,udp,dns,0.013531,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537535008,CRIxRt2wtQRJvXVNk,192.168.2.3,23099,192.168.2.1,53,udp,dns,0.012458,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537535008,CyZuPm1YEakG7tvMKj,192.168.2.3,56432,192.168.2.1,53,udp,dns,0.011371,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537535018,Cufg3p4u6iRWcn2Dyl,192.168.2.3,59481,52.94.241.86,80,tcp,http,0.232223,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537535018,C8nwXNEc1Cf5XtR3,192.168.2.3,19157,192.168.2.1,53,udp,dns,0.030134,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537534930,CbSxj62MOlAspZxCKd,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.221614,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535045,CsbD2kLlfkxzXOZel,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,412,0,0,NA,-
1537535045,CVVsLY2Dzr9AoBwiC,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,436,0,0,NA,-
1537535045,CES2hn3ar26jfMW3l,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,432,0,0,NA,-
1537535007,CbDNXa3wn0G5ZFnqOf,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.014704,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537535008,CCIlh74sdyEeQwTSh4,192.168.2.3,37355,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537535008,CIJF8qBS6WPLc0KL3,192.168.2.3,33498,207.171.178.6,123,udp,NA,0.179226,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537535100,C7k6WZ1Uoh2eRzSIm6,192.168.2.3,41856,54.239.29.194,443,tcp,ssl,0.716722,1371,5528,SF,NA,NA,0,ShADadFf,12,1871,13,6056,NA,-
1537535099,C6xKyD1me1lqEcUqL9,192.168.2.3,14609,192.168.2.1,53,udp,dns,0.010183,32,48,SF,NA,NA,0,Dd,1,60,1,76,NA,-
1537535100,CaEYcWejiMpZ0f832,192.168.2.3,47366,192.168.2.1,53,udp,dns,0.011219,37,53,SF,NA,NA,0,Dd,1,65,1,81,NA,-
1537535058,CZOh73gTdjoAlOLAj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.963345,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535200,C226BX2gIzJp8VkCK,192.168.2.3,34385,54.239.25.214,443,tcp,NA,0.110444,53,0,RSTR,NA,NA,0,DRr,2,133,1,40,NA,-
1537535200,CSuh3r2n7VrlxHblPd,192.168.2.3,52481,192.168.2.1,53,udp,dns,0.013401,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537535099,CQDX8IU5rhpainaF8,192.168.2.3,47077,52.94.240.240,443,tcp,ssl,159.758637,1674,5381,RSTR,NA,NA,0,ShADadr,11,2134,11,5833,NA,-
1537535187,C3inQh1SlRvlcZNtCc,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.298713,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535007,CxeiMZ2newqzjWEFQi,192.168.2.3,36743,52.216.17.216,80,tcp,http,300.129369,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537535307,C18AGH1Hr9e9k29mvh,192.168.2.3,38531,13.32.118.248,80,tcp,NA,0.029309,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537535307,Csv8vy4wVIK5X6RJj5,192.168.2.3,2737,192.168.2.1,53,udp,dns,0.012123,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537535307,CKl2xBg4vFhA6z4Le,192.168.2.3,17411,192.168.2.1,53,udp,dns,0.01416,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537535318,CriFKn3Y2STDEUY5Qe,192.168.2.3,50427,52.94.241.86,80,tcp,http,0.348552,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537535318,C5u58U3SumG40wawN3,192.168.2.3,54030,52.94.241.86,80,tcp,http,0.353039,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537535318,Cw2r3x2hIPNDYI4IA,192.168.2.3,40276,192.168.2.1,53,udp,dns,0.013565,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537535318,C6wsRgnSqttAH7Cwl,192.168.2.3,50435,192.168.2.1,53,udp,dns,0.007083,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537535307,CT2UoG2lnlH8SmoO6b,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.013935,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537535308,CcE8q61MDt6di6P5Aa,192.168.2.3,57321,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537535308,CgqbbO2vgPpNOHoNs9,192.168.2.3,51214,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537535314,CwFyRY1fFBV2LtLL99,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.930669,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535200,CQxGw63efhVvrnVdec,192.168.2.3,53778,52.46.133.39,443,tcp,ssl,8.676177,3733,4865,S3,NA,NA,0,ShADadf,18,4497,16,5961,NA,-
1537535442,CtPGIi1im6oV61zEK,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.829478,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535308,Cwg5LBwQ3BTh6J6Gc,192.168.2.3,59312,52.216.105.243,80,tcp,http,300.094909,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537535608,CTAX6m1edPlITmmS11,192.168.2.3,36266,13.32.118.117,80,tcp,NA,0.035601,0,0,SF,NA,NA,0,ShAFaf,4,216,3,164,NA,-
1537535608,CMqdss3PjaMOmi8Ov8,192.168.2.3,14766,192.168.2.1,53,udp,dns,0.011128,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537535608,C8Zd4r39IQP40Jj9G6,192.168.2.3,26803,192.168.2.1,53,udp,dns,0.028938,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537535618,C4IHH93WK1uwpdXfSe,192.168.2.3,56078,72.21.214.79,80,tcp,http,0.231467,135,238,SF,NA,NA,0,ShADafF,5,355,4,406,NA,-
1537535618,CYWFti4jFj7DvSaX0d,192.168.2.3,34339,72.21.214.79,80,tcp,http,0.239568,157,371,SF,NA,NA,0,ShADafF,5,377,4,539,NA,-
1537535618,C3HZLC3U6GcbF2xC0b,192.168.2.3,39519,192.168.2.1,53,udp,dns,0.01476,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537535618,CEUjmY3M9zatFfE9Bj,192.168.2.3,7182,192.168.2.1,53,udp,dns,0.000631,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537535608,CjHbGD1iPGlxIw8BZa,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.017477,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537535608,CqzhYZ3Jj7XZ9MhJz4,192.168.2.3,51630,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537535608,CmfMqm1pg2ZbAgXxp9,192.168.2.3,58692,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537535571,CtPj2pHuFLCmCkhbl,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.743509,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535697,CJ0HUH3HNPdYl5Tppd,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537535697,CFkCA22YjAmEI10MWc,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,123,0,0,NA,-
1537535697,CwXkHA1V7gvU281je9,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,103,0,0,NA,-
1537535699,C7hy9o27uxafOCISr7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.690766,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537535821,C9APJu3DNDeMRZ43Jj,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.005401,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537535821,Cht1ho3T94uStTEXMk,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.005426,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537535821,Ct6R16jH9cSWZM82g,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.005415,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537535608,CZqoYz2qpX6tA5mdTj,192.168.2.3,38291,54.231.33.155,80,tcp,http,300.128329,292,775,SF,NA,NA,0,ShADadfFr,9,684,7,1486,NA,-
1537535908,CP9LQD2849H292K9Mf,192.168.2.3,38815,13.32.118.30,80,tcp,NA,0.026492,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537535908,C5A4RC1jUPba7nLBVe,192.168.2.3,6958,192.168.2.1,53,udp,dns,0.009741,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537535908,Cb9R1I3LvZgxx1Mlrf,192.168.2.3,36515,192.168.2.1,53,udp,dns,0.013731,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537535908,C2hEQC3GIN6gJGAXN,192.168.2.3,34749,192.168.2.1,53,udp,dns,0.01204,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537535908,CuYiLh3xPO0I2RcZ05,192.168.2.3,40505,192.168.2.1,53,udp,dns,0.012038,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
